temperature,fraction,run,atoms,composition,system
1300.0,0.047234294518027964,/nvt/nvt_Al6372-Sm540/run_95,6912,Al6372Sm540,AlSm
800.0,0.1653224261098847,/nvt/nvt_Al6372-Sm540/run_95,6912,Al6372Sm540,AlSm
300.0,0.29719213729457933,/nvt/nvt_Al6372-Sm540/run_95,6912,Al6372Sm540,AlSm
1300.0,0.04722758768702477,/nvt/nvt_Al6372-Sm540/run_18,6912,Al6372Sm540,AlSm
800.0,0.16374823706156488,/nvt/nvt_Al6372-Sm540/run_18,6912,Al6372Sm540,AlSm
300.0,0.3010638950208487,/nvt/nvt_Al6372-Sm540/run_18,6912,Al6372Sm540,AlSm
1300.0,0.04772389318126073,/nvt/nvt_Al6372-Sm540/run_87,6912,Al6372Sm540,AlSm
800.0,0.16273933805494237,/nvt/nvt_Al6372-Sm540/run_87,6912,Al6372Sm540,AlSm
300.0,0.30828140329899434,/nvt/nvt_Al6372-Sm540/run_87,6912,Al6372Sm540,AlSm
1300.0,0.048970405629139076,/nvt/nvt_Al6372-Sm540/run_54,6912,Al6372Sm540,AlSm
800.0,0.15956221639686044,/nvt/nvt_Al6372-Sm540/run_54,6912,Al6372Sm540,AlSm
300.0,0.3001201480868286,/nvt/nvt_Al6372-Sm540/run_54,6912,Al6372Sm540,AlSm
1300.0,0.048355293414275205,/nvt/nvt_Al6372-Sm540/run_12,6912,Al6372Sm540,AlSm
800.0,0.16531284492273732,/nvt/nvt_Al6372-Sm540/run_12,6912,Al6372Sm540,AlSm
300.0,0.31036914397841553,/nvt/nvt_Al6372-Sm540/run_12,6912,Al6372Sm540,AlSm
1300.0,0.04768269407652686,/nvt/nvt_Al6372-Sm540/run_20,6912,Al6372Sm540,AlSm
800.0,0.16163941777041943,/nvt/nvt_Al6372-Sm540/run_20,6912,Al6372Sm540,AlSm
300.0,0.30520200974981604,/nvt/nvt_Al6372-Sm540/run_20,6912,Al6372Sm540,AlSm
1300.0,0.04700913662006377,/nvt/nvt_Al6372-Sm540/run_7,6912,Al6372Sm540,AlSm
800.0,0.16316953335786116,/nvt/nvt_Al6372-Sm540/run_7,6912,Al6372Sm540,AlSm
300.0,0.2893461031395634,/nvt/nvt_Al6372-Sm540/run_7,6912,Al6372Sm540,AlSm
1300.0,0.04840032499386804,/nvt/nvt_Al6372-Sm540/run_88,6912,Al6372Sm540,AlSm
800.0,0.16309480009811136,/nvt/nvt_Al6372-Sm540/run_88,6912,Al6372Sm540,AlSm
300.0,0.30182847375521216,/nvt/nvt_Al6372-Sm540/run_88,6912,Al6372Sm540,AlSm
1300.0,0.048066899681138094,/nvt/nvt_Al6372-Sm540/run_35,6912,Al6372Sm540,AlSm
800.0,0.16813737889379446,/nvt/nvt_Al6372-Sm540/run_35,6912,Al6372Sm540,AlSm
300.0,0.29706853998037774,/nvt/nvt_Al6372-Sm540/run_35,6912,Al6372Sm540,AlSm
1300.0,0.0476185001226392,/nvt/nvt_Al6372-Sm540/run_11,6912,Al6372Sm540,AlSm
800.0,0.16631216274221242,/nvt/nvt_Al6372-Sm540/run_11,6912,Al6372Sm540,AlSm
300.0,0.2945994680524896,/nvt/nvt_Al6372-Sm540/run_11,6912,Al6372Sm540,AlSm
1300.0,0.04719788600686779,/nvt/nvt_Al6372-Sm540/run_4,6912,Al6372Sm540,AlSm
800.0,0.16341576986754966,/nvt/nvt_Al6372-Sm540/run_4,6912,Al6372Sm540,AlSm
300.0,0.30456581892322787,/nvt/nvt_Al6372-Sm540/run_4,6912,Al6372Sm540,AlSm
1300.0,0.048249900355653665,/nvt/nvt_Al6372-Sm540/run_27,6912,Al6372Sm540,AlSm
800.0,0.16241549392935983,/nvt/nvt_Al6372-Sm540/run_27,6912,Al6372Sm540,AlSm
300.0,0.3002744051999019,/nvt/nvt_Al6372-Sm540/run_27,6912,Al6372Sm540,AlSm
1300.0,0.04718830481972038,/nvt/nvt_Al6372-Sm540/run_24,6912,Al6372Sm540,AlSm
800.0,0.16660917954378218,/nvt/nvt_Al6372-Sm540/run_24,6912,Al6372Sm540,AlSm
300.0,0.30204117610988473,/nvt/nvt_Al6372-Sm540/run_24,6912,Al6372Sm540,AlSm
1300.0,0.04747478231542801,/nvt/nvt_Al6372-Sm540/run_58,6912,Al6372Sm540,AlSm
800.0,0.16556483014471426,/nvt/nvt_Al6372-Sm540/run_58,6912,Al6372Sm540,AlSm
300.0,0.3020220137355899,/nvt/nvt_Al6372-Sm540/run_58,6912,Al6372Sm540,AlSm
1300.0,0.047453703703703706,/nvt/nvt_Al6372-Sm540/run_1,6912,Al6372Sm540,AlSm
800.0,0.1650876870247731,/nvt/nvt_Al6372-Sm540/run_1,6912,Al6372Sm540,AlSm
300.0,0.3043665302305617,/nvt/nvt_Al6372-Sm540/run_1,6912,Al6372Sm540,AlSm
1300.0,0.04706374938680402,/nvt/nvt_Al6372-Sm540/run_57,6912,Al6372Sm540,AlSm
800.0,0.1621012309909247,/nvt/nvt_Al6372-Sm540/run_57,6912,Al6372Sm540,AlSm
300.0,0.301218152133922,/nvt/nvt_Al6372-Sm540/run_57,6912,Al6372Sm540,AlSm
1300.0,0.04760891893549178,/nvt/nvt_Al6372-Sm540/run_36,6912,Al6372Sm540,AlSm
800.0,0.16654211123375032,/nvt/nvt_Al6372-Sm540/run_36,6912,Al6372Sm540,AlSm
300.0,0.302610298626441,/nvt/nvt_Al6372-Sm540/run_36,6912,Al6372Sm540,AlSm
1300.0,0.048379246382143734,/nvt/nvt_Al6372-Sm540/run_6,6912,Al6372Sm540,AlSm
800.0,0.1643576005641403,/nvt/nvt_Al6372-Sm540/run_6,6912,Al6372Sm540,AlSm
300.0,0.29179697081187145,/nvt/nvt_Al6372-Sm540/run_6,6912,Al6372Sm540,AlSm
1300.0,0.0479021032622026,/nvt/nvt_Al6372-Sm540/run_76,6912,Al6372Sm540,AlSm
800.0,0.16433268947755703,/nvt/nvt_Al6372-Sm540/run_76,6912,Al6372Sm540,AlSm
300.0,0.30898849491047337,/nvt/nvt_Al6372-Sm540/run_76,6912,Al6372Sm540,AlSm
1300.0,0.04771335387539858,/nvt/nvt_Al6372-Sm540/run_99,6912,Al6372Sm540,AlSm
800.0,0.16270867825607063,/nvt/nvt_Al6372-Sm540/run_99,6912,Al6372Sm540,AlSm
300.0,0.29198284584253126,/nvt/nvt_Al6372-Sm540/run_99,6912,Al6372Sm540,AlSm
1300.0,0.04747957290900172,/nvt/nvt_Al6372-Sm540/run_67,6912,Al6372Sm540,AlSm
800.0,0.16801378157959285,/nvt/nvt_Al6372-Sm540/run_67,6912,Al6372Sm540,AlSm
300.0,0.29802090998283054,/nvt/nvt_Al6372-Sm540/run_67,6912,Al6372Sm540,AlSm
1300.0,0.04719692788815305,/nvt/nvt_Al6372-Sm540/run_84,6912,Al6372Sm540,AlSm
800.0,0.1635815244051999,/nvt/nvt_Al6372-Sm540/run_84,6912,Al6372Sm540,AlSm
300.0,0.30167421664213884,/nvt/nvt_Al6372-Sm540/run_84,6912,Al6372Sm540,AlSm
1300.0,0.047690359026244786,/nvt/nvt_Al6372-Sm540/run_79,6912,Al6372Sm540,AlSm
800.0,0.15903812545989698,/nvt/nvt_Al6372-Sm540/run_79,6912,Al6372Sm540,AlSm
300.0,0.29352350073583516,/nvt/nvt_Al6372-Sm540/run_79,6912,Al6372Sm540,AlSm
1300.0,0.04784557425803287,/nvt/nvt_Al6372-Sm540/run_80,6912,Al6372Sm540,AlSm
800.0,0.16439113471915623,/nvt/nvt_Al6372-Sm540/run_80,6912,Al6372Sm540,AlSm
300.0,0.3079240250183959,/nvt/nvt_Al6372-Sm540/run_80,6912,Al6372Sm540,AlSm
1300.0,0.04784078366445916,/nvt/nvt_Al6372-Sm540/run_22,6912,Al6372Sm540,AlSm
800.0,0.1672348310645082,/nvt/nvt_Al6372-Sm540/run_22,6912,Al6372Sm540,AlSm
300.0,0.30302899650478293,/nvt/nvt_Al6372-Sm540/run_22,6912,Al6372Sm540,AlSm
1300.0,0.04756771983075791,/nvt/nvt_Al6372-Sm540/run_10,6912,Al6372Sm540,AlSm
800.0,0.16464407805984793,/nvt/nvt_Al6372-Sm540/run_10,6912,Al6372Sm540,AlSm
300.0,0.3034524849766986,/nvt/nvt_Al6372-Sm540/run_10,6912,Al6372Sm540,AlSm
1300.0,0.047293697878341916,/nvt/nvt_Al6372-Sm540/run_37,6912,Al6372Sm540,AlSm
800.0,0.17022703581064508,/nvt/nvt_Al6372-Sm540/run_37,6912,Al6372Sm540,AlSm
300.0,0.30375045989698307,/nvt/nvt_Al6372-Sm540/run_37,6912,Al6372Sm540,AlSm
1300.0,0.047744971792985036,/nvt/nvt_Al6372-Sm540/run_41,6912,Al6372Sm540,AlSm
800.0,0.16313408296541573,/nvt/nvt_Al6372-Sm540/run_41,6912,Al6372Sm540,AlSm
300.0,0.2865282759995094,/nvt/nvt_Al6372-Sm540/run_41,6912,Al6372Sm540,AlSm
1300.0,0.04712315274711798,/nvt/nvt_Al6372-Sm540/run_38,6912,Al6372Sm540,AlSm
800.0,0.16826768303899928,/nvt/nvt_Al6372-Sm540/run_38,6912,Al6372Sm540,AlSm
300.0,0.3063354641893549,/nvt/nvt_Al6372-Sm540/run_38,6912,Al6372Sm540,AlSm
1300.0,0.04807360651214128,/nvt/nvt_Al6372-Sm540/run_13,6912,Al6372Sm540,AlSm
800.0,0.16665037864851606,/nvt/nvt_Al6372-Sm540/run_13,6912,Al6372Sm540,AlSm
300.0,0.29339223847191565,/nvt/nvt_Al6372-Sm540/run_13,6912,Al6372Sm540,AlSm
1300.0,0.0474000490556782,/nvt/nvt_Al6372-Sm540/run_46,6912,Al6372Sm540,AlSm
800.0,0.1583482799852833,/nvt/nvt_Al6372-Sm540/run_46,6912,Al6372Sm540,AlSm
300.0,0.30365273178807944,/nvt/nvt_Al6372-Sm540/run_46,6912,Al6372Sm540,AlSm
1300.0,0.048177083333333336,/nvt/nvt_Al6372-Sm540/run_2,6912,Al6372Sm540,AlSm
800.0,0.1692564615526122,/nvt/nvt_Al6372-Sm540/run_2,6912,Al6372Sm540,AlSm
300.0,0.3036354856512141,/nvt/nvt_Al6372-Sm540/run_2,6912,Al6372Sm540,AlSm
1300.0,0.04742879261712043,/nvt/nvt_Al6372-Sm540/run_68,6912,Al6372Sm540,AlSm
800.0,0.16332953918322296,/nvt/nvt_Al6372-Sm540/run_68,6912,Al6372Sm540,AlSm
300.0,0.303184211736571,/nvt/nvt_Al6372-Sm540/run_68,6912,Al6372Sm540,AlSm
1300.0,0.04841661301201864,/nvt/nvt_Al6372-Sm540/run_3,6912,Al6372Sm540,AlSm
800.0,0.16650857707873437,/nvt/nvt_Al6372-Sm540/run_3,6912,Al6372Sm540,AlSm
300.0,0.29939006162619575,/nvt/nvt_Al6372-Sm540/run_3,6912,Al6372Sm540,AlSm
1300.0,0.04810905690458671,/nvt/nvt_Al6372-Sm540/run_81,6912,Al6372Sm540,AlSm
800.0,0.16148611877606084,/nvt/nvt_Al6372-Sm540/run_81,6912,Al6372Sm540,AlSm
300.0,0.2971049484915379,/nvt/nvt_Al6372-Sm540/run_81,6912,Al6372Sm540,AlSm
1300.0,0.04742879261712043,/nvt/nvt_Al6372-Sm540/run_89,6912,Al6372Sm540,AlSm
800.0,0.17017721363747854,/nvt/nvt_Al6372-Sm540/run_89,6912,Al6372Sm540,AlSm
300.0,0.2984156548933039,/nvt/nvt_Al6372-Sm540/run_89,6912,Al6372Sm540,AlSm
1300.0,0.04757346854304636,/nvt/nvt_Al6372-Sm540/run_56,6912,Al6372Sm540,AlSm
800.0,0.1623685461123375,/nvt/nvt_Al6372-Sm540/run_56,6912,Al6372Sm540,AlSm
300.0,0.29042494481236203,/nvt/nvt_Al6372-Sm540/run_56,6912,Al6372Sm540,AlSm
1300.0,0.04696123068432671,/nvt/nvt_Al6372-Sm540/run_59,6912,Al6372Sm540,AlSm
800.0,0.16438634412558253,/nvt/nvt_Al6372-Sm540/run_59,6912,Al6372Sm540,AlSm
300.0,0.2916647504292372,/nvt/nvt_Al6372-Sm540/run_59,6912,Al6372Sm540,AlSm
1300.0,0.048518173595781214,/nvt/nvt_Al6372-Sm540/run_32,6912,Al6372Sm540,AlSm
800.0,0.16091699625950454,/nvt/nvt_Al6372-Sm540/run_32,6912,Al6372Sm540,AlSm
300.0,0.29077849061810157,/nvt/nvt_Al6372-Sm540/run_32,6912,Al6372Sm540,AlSm
1300.0,0.047724851299975474,/nvt/nvt_Al6372-Sm540/run_45,6912,Al6372Sm540,AlSm
800.0,0.16678643150600933,/nvt/nvt_Al6372-Sm540/run_45,6912,Al6372Sm540,AlSm
300.0,0.2969123666298749,/nvt/nvt_Al6372-Sm540/run_45,6912,Al6372Sm540,AlSm
1300.0,0.04799408265881776,/nvt/nvt_Al6372-Sm540/run_40,6912,Al6372Sm540,AlSm
800.0,0.1632672614667648,/nvt/nvt_Al6372-Sm540/run_40,6912,Al6372Sm540,AlSm
300.0,0.29568214220014716,/nvt/nvt_Al6372-Sm540/run_40,6912,Al6372Sm540,AlSm
1300.0,0.04755047369389257,/nvt/nvt_Al6372-Sm540/run_49,6912,Al6372Sm540,AlSm
800.0,0.1659978998037773,/nvt/nvt_Al6372-Sm540/run_49,6912,Al6372Sm540,AlSm
300.0,0.29284515268579836,/nvt/nvt_Al6372-Sm540/run_49,6912,Al6372Sm540,AlSm
1300.0,0.047204592837870984,/nvt/nvt_Al6372-Sm540/run_17,6912,Al6372Sm540,AlSm
800.0,0.16588388367672308,/nvt/nvt_Al6372-Sm540/run_17,6912,Al6372Sm540,AlSm
300.0,0.29394124049546233,/nvt/nvt_Al6372-Sm540/run_17,6912,Al6372Sm540,AlSm
1300.0,0.04788198276919303,/nvt/nvt_Al6372-Sm540/run_66,6912,Al6372Sm540,AlSm
800.0,0.1652246980009811,/nvt/nvt_Al6372-Sm540/run_66,6912,Al6372Sm540,AlSm
300.0,0.3122528053715968,/nvt/nvt_Al6372-Sm540/run_66,6912,Al6372Sm540,AlSm
1300.0,0.047744971792985036,/nvt/nvt_Al6372-Sm540/run_0,6912,Al6372Sm540,AlSm
800.0,0.1690495079102281,/nvt/nvt_Al6372-Sm540/run_0,6912,Al6372Sm540,AlSm
300.0,0.30715369757174393,/nvt/nvt_Al6372-Sm540/run_0,6912,Al6372Sm540,AlSm
1300.0,0.047774673473142015,/nvt/nvt_Al6372-Sm540/run_15,6912,Al6372Sm540,AlSm
800.0,0.16729902501839589,/nvt/nvt_Al6372-Sm540/run_15,6912,Al6372Sm540,AlSm
300.0,0.30046411270542067,/nvt/nvt_Al6372-Sm540/run_15,6912,Al6372Sm540,AlSm
1300.0,0.04809085264900662,/nvt/nvt_Al6372-Sm540/run_53,6912,Al6372Sm540,AlSm
800.0,0.15890015636497423,/nvt/nvt_Al6372-Sm540/run_53,6912,Al6372Sm540,AlSm
300.0,0.2917222375521217,/nvt/nvt_Al6372-Sm540/run_53,6912,Al6372Sm540,AlSm
1300.0,0.04676098387294579,/nvt/nvt_Al6372-Sm540/run_75,6912,Al6372Sm540,AlSm
800.0,0.16284377299484915,/nvt/nvt_Al6372-Sm540/run_75,6912,Al6372Sm540,AlSm
300.0,0.2957769959529066,/nvt/nvt_Al6372-Sm540/run_75,6912,Al6372Sm540,AlSm
1300.0,0.04800558008339465,/nvt/nvt_Al6372-Sm540/run_42,6912,Al6372Sm540,AlSm
800.0,0.167587418751533,/nvt/nvt_Al6372-Sm540/run_42,6912,Al6372Sm540,AlSm
300.0,0.2973645986632328,/nvt/nvt_Al6372-Sm540/run_42,6912,Al6372Sm540,AlSm
1300.0,0.047304237184204075,/nvt/nvt_Al6372-Sm540/run_96,6912,Al6372Sm540,AlSm
800.0,0.16369649865096886,/nvt/nvt_Al6372-Sm540/run_96,6912,Al6372Sm540,AlSm
300.0,0.3027616813833701,/nvt/nvt_Al6372-Sm540/run_96,6912,Al6372Sm540,AlSm
1300.0,0.04658756438557763,/nvt/nvt_Al6372-Sm540/run_72,6912,Al6372Sm540,AlSm
800.0,0.16441125521216582,/nvt/nvt_Al6372-Sm540/run_72,6912,Al6372Sm540,AlSm
300.0,0.3025317328918322,/nvt/nvt_Al6372-Sm540/run_72,6912,Al6372Sm540,AlSm
1300.0,0.04666708823890115,/nvt/nvt_Al6372-Sm540/run_48,6912,Al6372Sm540,AlSm
800.0,0.16270197142506745,/nvt/nvt_Al6372-Sm540/run_48,6912,Al6372Sm540,AlSm
300.0,0.30009523700024526,/nvt/nvt_Al6372-Sm540/run_48,6912,Al6372Sm540,AlSm
1300.0,0.04768748467010057,/nvt/nvt_Al6372-Sm540/run_51,6912,Al6372Sm540,AlSm
800.0,0.16110574564630856,/nvt/nvt_Al6372-Sm540/run_51,6912,Al6372Sm540,AlSm
300.0,0.30186104979151335,/nvt/nvt_Al6372-Sm540/run_51,6912,Al6372Sm540,AlSm
1300.0,0.047468075484424825,/nvt/nvt_Al6372-Sm540/run_62,6912,Al6372Sm540,AlSm
800.0,0.16676056230071132,/nvt/nvt_Al6372-Sm540/run_62,6912,Al6372Sm540,AlSm
300.0,0.29264969646799116,/nvt/nvt_Al6372-Sm540/run_62,6912,Al6372Sm540,AlSm
1300.0,0.04757251042433162,/nvt/nvt_Al6372-Sm540/run_69,6912,Al6372Sm540,AlSm
800.0,0.1564013827569291,/nvt/nvt_Al6372-Sm540/run_69,6912,Al6372Sm540,AlSm
300.0,0.2877402961736571,/nvt/nvt_Al6372-Sm540/run_69,6912,Al6372Sm540,AlSm
1300.0,0.048057318493990676,/nvt/nvt_Al6372-Sm540/run_44,6912,Al6372Sm540,AlSm
800.0,0.1613270710694138,/nvt/nvt_Al6372-Sm540/run_44,6912,Al6372Sm540,AlSm
300.0,0.2979490510792249,/nvt/nvt_Al6372-Sm540/run_44,6912,Al6372Sm540,AlSm
